date,open,high,low,close,volume,adj_close,log_return,simple_return,vix_open,vix_high,vix_low,vix_close,vix_return,vix_change,rv_cc,rv_parkinson,rv_gk,rv_rs,rv_yz,vrp_cc,vrp_parkinson,vrp_gk,vrp_rs,vrp_yz,rv_daily,rv_weekly,rv_monthly
1990-01-16,337,340.75,333.3699951171875,340.75,186070000,340.75,0.011066140224280652,0.01112759643916914,24.18000030517578,24.18000030517578,24.18000030517578,24.18000030517578,-0.08556284430049876,-2.1599998474121094,14.566942289267674,14.880967528718624,15.001997007288406,15.637653398491299,14.505014986268586,9.613058015908107,9.299032776457157,9.178003297887376,8.542346906684482,9.674985318907195,17.56695300408908,21.0344204207175,NA
1990-01-17,340.7699890136719,342.010009765625,336.260009765625,337.3999938964844,170470000,337.3999938964844,-0.009879918554625,-0.00983127249747799,24.15999984741211,24.15999984741211,24.15999984741211,24.15999984741211,-8.274910567562799e-4,-0.020000457763671875,14.347666667242729,14.608404255101123,14.711149507869575,15.385994674426144,14.271582701381547,9.81233318016938,9.551595592310987,9.448850339542535,8.774005172985966,9.888417146030562,15.683884481466281,21.667844579547076,NA
1990-01-18,337.3999938964844,338.3800048828125,333.9800109863281,338.19000244140625,178590000,338.19000244140625,0.002338722921569669,0.002341459867258482,24.34000015258789,24.34000015258789,24.34000015258789,24.34000015258789,0.007422727077508462,0.18000030517578125,15.12323073983272,14.90671026103435,14.825458999528038,15.290544453947872,14.1830462065336,9.21676941275517,9.43328989155354,9.514541153059852,9.049455698640019,10.15695394605429,3.7126075415758573,21.588307322864488,NA
1990-01-19,338.19000244140625,340.4800109863281,338.19000244140625,339.1499938964844,185590000,339.1499938964844,0.0028345944519934108,0.002838615713498066,22.5,22.5,22.5,22.5,-0.07860578461802437,-1.8400001525878906,15.096385895446254,15.021318738349335,14.996034310386216,15.581045808316924,14.452538654796326,7.403614104553746,7.4786812616506655,7.503965689613784,6.918954191683076,8.047461345203674,4.499779192618789,12.4696524110394,NA
1990-01-22,339.1400146484375,339.9599914550781,330.2799987792969,330.3800048828125,148380000,330.3800048828125,-0.026198947489202595,-0.02585873263010778,26.700000762939453,26.700000762939453,26.700000762939453,26.700000762939453,0.17114828477034072,4.200000762939453,12.38725097328921,14.207361323043303,14.852405292994172,15.88893481510868,14.738125313991397,14.312749789650242,12.49263943989615,11.847595469945281,10.811065947830773,11.961875448948057,41.589539800842076,21.532781328299286,NA
1990-01-23,330.3800048828125,332.760009765625,328.6700134277344,331.6099853515625,179300000,331.6099853515625,0.003716013541803065,0.0037229264803306738,24.719999313354492,24.719999313354492,24.719999313354492,24.719999313354492,-0.07705098916814723,-1.980001449584961,12.428553071612257,14.211988145984744,14.84521128997551,15.917545846990262,14.764663914392703,12.291446241742236,10.508011167369748,9.874788023378983,8.80245346636423,9.95533539896179,5.898988620095539,20.221293665608606,NA
1990-01-24,331.6099853515625,331.7099914550781,324.1700134277344,330.260009765625,207830000,330.260009765625,-0.004079282843832743,-0.004070973871629041,25.389999389648438,25.389999389648438,25.389999389648438,25.389999389648438,0.026742766864965795,0.6700000762939453,13.210925486551108,13.73583381882617,13.936323074748255,14.344150754222387,13.305238331036003,12.17907390309733,11.654165570822267,11.453676314900182,11.04584863542605,12.084761058612434,6.4756607593642626,19.185690174691683,NA
1990-01-25,330.260009765625,332.3299865722656,325.3299865722656,326.0799865722656,172270000,326.0799865722656,-0.012737543749253177,-0.012656764578689998,25.6299991607666,25.6299991607666,25.6299991607666,25.6299991607666,0.009408135954263042,0.23999977111816406,12.594122522000978,13.210313769030371,13.444388291307083,13.940360829579598,12.93069773322805,13.035876638765624,12.41968539173623,12.185610869459518,11.689638331187004,12.699301427538552,20.220223844597506,21.144869519409045,NA
1990-01-26,326.0899963378906,328.5799865722656,321.44000244140625,325.79998779296875,198190000,325.79998779296875,-8.590501550180818e-4,-8.586812770701028e-4,26.280000686645508,26.280000686645508,26.280000686645508,26.280000686645508,0.025044712112676226,0.65000152587890625,12.700548637073828,12.597942895517134,12.562035450674419,13.048311132948557,12.103263947235398,13.57945204957168,13.682057791128374,13.71796523597109,13.23168955369695,14.17673673941011,1.3636998443455979,21.05772637037205,NA
1990-01-29,325.79998779296875,327.30999755859375,321.7900085449219,325.20001220703125,150770000,325.20001220703125,-0.001843243489425106,-0.001841545759414692,26.440000534057617,26.440000534057617,26.440000534057617,26.440000534057617,0.006069815437863557,0.15999984741210938,12.714720744287767,12.282900181837903,12.116067368940463,12.552846975864576,11.643689465090082,13.72527978976985,14.157100352219715,14.323933165117154,13.887153558193042,14.796311068967535,2.9260583272546468,9.960032087658963,NA
1990-01-30,325.20001220703125,325.7300109863281,319.8299865722656,322.9800109863281,186030000,322.9800109863281,-0.0068499793942251586,-0.006826571763133303,27.25,27.25,27.25,27.25,0.030175485926916767,0.8099994659423828,12.81924126335356,11.83250980133126,11.43289599359305,11.71996429969392,10.871138336710601,14.43075873664644,15.41749019866874,15.81710400640695,15.53003570030608,16.3788616632894,10.874005177821987,10.765287899571135,NA
1990-01-31,322.9800109863281,329.0799865722656,322.9800109863281,329.0799865722656,189660000,329.0799865722656,0.01871040568044169,0.01888654213401372,25.360000610351563,25.360000610351563,25.360000610351563,25.360000610351563,-0.07188036747273774,-1.8899993896484375,11.293677502993738,11.341128981444438,11.363776174415483,11.838082449479854,10.980700319272552,14.066323107357825,14.018871628907124,13.99622443593608,13.521918160871708,14.37930029107901,29.70184821574738,16.85065412952381,NA
1990-02-01,329.0799865722656,329.8599853515625,327.760009765625,328.7900085449219,154580000,328.7900085449219,-8.815664136561097e-4,-8.811779481462666e-4,24.8700008392334,24.8700008392334,24.8700008392334,24.8700008392334,-0.019510862076393742,-0.48999977111816406,12.053577254036115,11.571647418147862,11.384379340912506,11.771680238376788,10.919108107499746,12.816423585197283,13.298353421085537,13.485621498320892,13.09832060085661,13.950892731733653,1.3994432968326969,14.232524106282831,17.28560501225533
1990-02-02,328.7900085449219,332.1000061035156,328.0899963378906,330.9200134277344,164400000,330.9200134277344,0.006457419815749432,0.006478313900835834,24.31999969482422,24.31999969482422,24.31999969482422,24.31999969482422,-0.02236324701050174,-0.5500011444091797,11.894472372438749,11.405697978486508,11.215610715386523,11.623934566078756,10.782064754025741,12.42552732238547,12.914301716337711,13.104388979437696,12.696065128745463,13.537934940798477,10.250836166168115,14.940171866613595,17.40117138265629
1990-02-05,330.9200134277344,332.1600036621094,330.45001220703125,331.8500061035156,130950000,331.8500061035156,0.002806383085365738,0.002810324664707352,24.540000915527344,24.540000915527344,24.540000915527344,24.540000915527344,0.009005432040697592,0.220001220703125,12.312110400748088,11.573385634277992,11.279471014766587,11.63891835604226,10.795963155536555,12.227890514779256,12.966615281249352,13.260529900760757,12.901082559485083,13.744037759990789,4.454995036473535,15.015517576562381,17.179398622194554
1990-02-06,331.8500061035156,331.8599853515625,328.20001220703125,329.6600036621094,134070000,329.6600036621094,-0.006621246572370509,-0.006599374419547582,24.690000534057617,24.690000534057617,24.690000534057617,24.690000534057617,0.006093848397293655,0.14999961853027344,12.329671551339265,11.537020716601667,11.23186986794783,11.565164085164735,10.727696364315426,12.360328982718352,13.15297981745595,13.458130666109787,13.124836448892882,13.962304169742191,10.510903079838721,14.963715684326088,17.004213232287636
1990-02-07,329.6600036621094,333.760009765625,326.54998779296875,333.75,186710000,333.75,0.01233037830250261,0.012406710830722237,24.290000915527344,24.290000915527344,24.290000915527344,24.290000915527344,-0.016333544281997625,-0.39999961853027344,11.62555870826182,10.79496858968346,10.473663258985354,10.726771924912683,9.950047024387425,12.664442207265523,13.495032325843884,13.81633765654199,13.563228990614661,14.339953891139919,19.573868735861193,11.140022309350744,17.442321081200816
1990-02-08,333.75,336.0899963378906,332,332.9599914550781,176240000,332.9599914550781,-0.002369872732644218,-0.002367066801264045,23.770000457763672,23.770000457763672,23.770000457763672,23.770000457763672,-0.02164048007546837,-0.5200004577636719,11.903207997095382,10.69219967590717,10.20356928840607,10.391427190190504,9.638999297590784,11.86679246066829,13.077800781856501,13.566431169357601,13.378573267573168,14.131001160172888,3.7620563336697983,11.248956498989733,16.993378734735888
1990-02-09,333.0199890136719,334.6000061035156,332.4100036621094,333.6199951171875,146910000,333.6199951171875,0.0019802691082437818,0.001982231136014492,23.690000534057617,23.690000534057617,23.690000534057617,23.690000534057617,-0.0033712599158626233,-0.07999992370605469,11.916507072448235,10.733359063483489,10.255868473809638,10.439721458318306,9.68376762497087,11.773493461609382,12.956641470574128,13.434132060247979,13.25027907573931,14.006232909086748,3.143579753638016,10.368197173498189,16.857948423069107
1990-02-12,333.6199951171875,333.6199951171875,329.9700012207031,330.0799865722656,118390000,330.0799865722656,-0.010667597447360677,-0.010610900415841113,24.3799991607666,24.3799991607666,24.3799991607666,24.3799991607666,0.02871004891581519,0.6899986267089844,11.42000480445162,10.569352774657718,10.237933515850935,10.50162072165511,9.741182185000001,12.959994356314981,13.810646386108884,14.142065644915666,13.878378439111492,14.6388169757666,16.934285959358274,12.684010590668823,17.19933079918785
1990-02-13,330.0799865722656,331.6099853515625,327.9200134277344,331.0199890136719,144490000,331.0199890136719,0.0028437546803772307,0.002847801986323857,23.760000228881836,23.760000228881836,23.760000228881836,23.760000228881836,-0.02575958550257962,-0.6199989318847656,12.004266513333556,10.573954445989306,9.983154497201333,10.112610861791646,9.380356981531415,11.75573371554828,13.18604578289253,13.776845731680503,13.64738936709019,14.37964324735042,4.514320604372474,11.952578217993748,15.008014112683016
1990-02-14,331.0199890136719,333.20001220703125,330.6400146484375,332.010009765625,138530000,332.010009765625,0.0029863550353752544,0.0029908186357659352,22.049999237060547,22.049999237060547,22.049999237060547,22.049999237060547,-0.07469093683509254,-1.710000991821289,12.068148239596136,10.815764870940408,10.307259867996915,10.562703912397765,9.797839812536663,9.981850997464411,11.23423436612014,11.742739369063631,11.487295324662782,12.252159424523883,4.740691650089053,8.410213437467478,14.753916685254218
1990-02-15,332.010009765625,335.2099914550781,331.6099853515625,334.8900146484375,174620000,334.8900146484375,0.00863704507734031,0.0086744519686185809,19.709999084472656,19.709999084472656,19.709999084472656,19.709999084472656,-0.11218649257768831,-2.3400001525878906,11.867828708702254,10.80622356810457,10.382958723046128,10.66348116276444,9.891315639570864,7.842170375770403,8.903775516368086,9.327040361426528,9.046517921708217,9.818683444901792,13.710884002258258,10.27125817594387,14.566942289267674
1990-02-16,334.8900146484375,335.6400146484375,332.4200134277344,332.7200012207031,166840000,332.7200012207031,-0.006500864332275036,-0.006479779428516024,20.780000686645508,20.780000686645508,20.780000686645508,20.780000686645508,0.05286494399991959,1.0700016021728516,11.802974407632332,10.755553601172032,10.338485308612086,10.631582542044969,9.861728105183818,8.977026279013176,10.024447085473476,10.441515378033422,10.148418144600539,10.91827258146169,10.319802198101826,11.172376169149816,14.347666667242729
1990-02-20,332.7200012207031,332.7200012207031,326.260009765625,327.989990234375,147300000,327.989990234375,-0.014318208763167917,-0.014216190697807095,22.780000686645508,22.780000686645508,22.780000686645508,22.780000686645508,0.09189196944685074,2,11.502215488626739,10.657611710979902,10.328819373777277,10.684341751106068,9.910664859846543,11.277785198018769,12.122388975665606,12.451181312868231,12.09565893553944,12.869335826798965,22.729451764348816,13.068801650338674,15.12323073983272
1990-02-21,327.9100036621094,328.1700134277344,324.4700012207031,327.6700134277344,159240000,327.6700134277344,-9.760449936129234e-4,-9.755688166336298e-4,23.889999389648438,23.889999389648438,23.889999389648438,23.889999389648438,0.047576947627798294,1.1099987030029297,11.600022591822528,10.467826407479555,10.011750670313198,10.141376918133709,9.4069882846251,12.28997679782591,13.422172982168883,13.87824871933524,13.748622471514729,14.483011105023337,1.5494233929056533,12.930502737410448,15.096385895446254
1990-02-22,327.6700134277344,330.9800109863281,325.70001220703125,325.70001220703125,184320000,325.70001220703125,-0.006030295585176759,-0.006012149845800879,22.540000915527344,22.540000915527344,22.540000915527344,22.540000915527344,-0.05816838655978174,-1.3499984741210938,11.426471962643896,10.058897343534033,9.494333387532672,9.468170766051214,8.782555348336512,11.113528952883447,12.48110357199331,13.045667527994672,13.07183014947613,13.757445567190832,9.572797470353054,13.454767179688165,12.38725097328921
1990-02-23,325.70001220703125,326.1499938964844,322.1000061035156,324.1499938964844,148490000,324.1499938964844,-0.004770396969847823,-0.004759036697737689,23.690000534057617,23.690000534057617,23.690000534057617,23.690000534057617,0.04976149148475839,1.1499996185302734,11.951409651466504,10.094704302108676,9.29527799463648,9.125832501327483,8.465019872338305,11.738590882591113,13.595296231948941,14.394722539421137,14.564168032730134,15.224980661719313,7.572770422364057,12.445981769587481,12.428553071612257
1990-02-26,324.1600036621094,328.6700134277344,323.9800109863281,328.6700134277344,148900000,328.6700134277344,0.013847895933975174,0.013944222169855863,23.559999465942383,23.559999465942383,23.559999465942383,23.559999465942383,-0.0055027045988773615,-0.13000106811523438,11.005256094373712,9.734326189010552,9.211325798113098,9.177101349352775,8.512573307649268,12.554743371568671,13.82567327693183,14.348673667829285,14.382898116589608,15.047426158293115,21.9828532936805,15.174055704181741,13.210925486551108
1990-02-27,328.67999267578125,331.94000244140625,328.4700012207031,330.260009765625,152590000,330.260009765625,0.004826003878662277,0.004837667791193924,22.690000534057617,22.690000534057617,22.690000534057617,22.690000534057617,-0.037626013786518975,-0.8699989318847656,10.949281117725555,9.595578680802708,9.032846016150883,8.967675116642353,8.318319536452798,11.740719416332063,13.094421853254909,13.657154517906735,13.722325417415265,14.37168099760482,7.6610436535041115,11.775597181638714,12.594122522000978
1990-02-28,330.260009765625,333.4800109863281,330.1600036621094,331.8900146484375,184400000,331.8900146484375,0.0049233802470034504,0.0049355199982258294,21.989999771118164,21.989999771118164,21.989999771118164,21.989999771118164,-0.03133652817066723,-0.7000007629394531,10.85470396045569,9.570945050197935,9.040706887153938,8.959126901009157,8.310390659477083,11.135295810662473,12.41905472092023,12.949292883964226,13.030872870109008,13.679609111641081,7.815623846027332,12.263822472403913,12.700548637073828
1990-03-01,331.8900146484375,334.3999938964844,331.0799865722656,332.739990234375,157930000,332.739990234375,0.0025577420311284627,0.0025610158438718234,21.899999618530273,21.899999618530273,21.899999618530273,21.899999618530273,-0.004101174754473025,-0.090000152587890625,10.890587768906347,9.602031655882891,9.069686710683856,9.119138396733927,8.45880899525466,11.009411849623927,12.297967962647382,12.830312907846418,12.780861221796346,13.441190623275613,4.060289599333884,11.634897579224813,12.714720744287767
1990-03-02,332.739990234375,335.5400085449219,332.7200012207031,335.5400085449219,164330000,335.5400085449219,0.008379824925953905,0.008415033938585505,21.34000015258789,21.34000015258789,21.34000015258789,21.34000015258789,-0.02590336637981583,-0.5599994659423828,11.6007597935572,9.916700597897194,9.198020345227931,9.148422356548732,8.485971284749242,9.73924035903069,11.423299554690697,12.14197980735996,12.191577796039159,12.854028867838649,13.302559670600566,12.621136639109123,12.81924126335356
1990-03-05,335.5400085449219,336.3800048828125,333.489990234375,333.739990234375,140110000,333.739990234375,-0.005378982350854322,-0.005364541529198566,22.030000686645508,22.030000686645508,22.030000686645508,22.030000686645508,0.031821938958978,0.6900005340576172,11.731072189796796,10.007279170026147,9.269892341085713,9.193602957497301,8.527878485329964,10.298928496848712,12.022721516619361,12.760108345559795,12.836397729148207,13.502122201315544,8.53886976417967,8.787854211734011,11.293677502993738
1990-03-06,333.739990234375,337.92999267578125,333.57000732421875,337.92999267578125,143640000,337.92999267578125,0.012476534311659293,0.012554690969049721,20.549999237060547,20.549999237060547,20.549999237060547,20.549999237060547,-0.0695442881666728,-1.480001449584961,10.950579175541403,9.742799412314342,9.24814143464304,9.352355116258414,8.675128887852923,9.599420061519144,10.807199824746204,11.301857802417507,11.197644120802133,11.874870349207624,19.805884207568955,11.9976111590282,12.053577254036115
1990-03-07,337.92999267578125,338.8399963378906,336.3299865722656,336.95001220703125,163580000,336.95001220703125,-0.0029041641489939707,-0.002899951143698034,19.100000381469727,19.100000381469727,19.100000381469727,19.100000381469727,-0.0731725487914141,-1.4499988555908203,10.925510073255145,9.76804501564789,9.296386747724867,9.401750325767836,8.720945385236071,8.174490308214581,9.331955365821836,9.80361363374486,9.698250055701891,10.379054996233656,4.610217662848547,11.66090475402693,11.894472372438749
1990-03-08,336.95001220703125,340.6600036621094,336.95001220703125,340.2699890136719,170900000,340.2699890136719,0.009804800205341913,0.009853024740657202,19.739999771118164,19.739999771118164,19.739999771118164,19.739999771118164,0.032958667385689644,0.6399993896484375,10.48794454963291,9.581906234853363,9.222211295776427,9.383094580424526,8.703641258505462,9.252055221485254,10.1580935362648,10.517788475341737,10.356905190693638,11.036358512612702,15.564637798805839,13.458495432922627,12.312110400748088
1990-03-09,340.1199951171875,340.2699890136719,336.8399963378906,337.92999267578125,150410000,337.92999267578125,-0.006900636056347942,-0.006876881339648808,20.299999237060547,20.299999237060547,20.299999237060547,20.299999237060547,0.02797382605400589,0.5599994659423828,10.248079725009978,9.418454981546514,9.077696611939363,9.24793120233758,8.578089371573823,10.051919512050569,10.881544255514033,11.222302625121184,11.052068034722966,11.721909865486724,10.954420135957292,13.028405300075477,12.329671551339265
1990-03-12,337.92999267578125,339.0799865722656,336.1400146484375,338.6700134277344,114790000,338.6700134277344,0.0021874698207575705,0.0021898640783362486,20.06999969482422,20.06999969482422,20.06999969482422,20.06999969482422,-0.011394700861839802,-0.22999954223632813,10.22238078329419,9.308217833452256,8.930059456972293,9.055232569009055,8.399348195595525,9.847618911530029,10.761781861371963,11.139940237851926,11.014767125815164,11.670651499228693,3.47250068771014,12.552630700308995,11.62555870826182
1990-03-13,338.6700134277344,338.6700134277344,335.3599853515625,336,145440000,336,-0.00791506162679223,-0.007883820007300717,21.049999237060547,21.049999237060547,21.049999237060547,21.049999237060547,0.04767437628155813,0.9799995422363281,10.149805864929752,9.250100196762736,8.878169434555819,9.007021957422602,8.35462955249594,10.900193372130795,11.799899040297811,12.171829802504728,12.042977279637945,12.695369684564607,12.564770805745546,10.520865968626211,11.903207997095382
1990-03-14,336,337.6300048828125,334.92999267578125,336.8699951171875,145060000,336.8699951171875,0.0025859247947037645,0.002589271182105655,19.649999618530273,19.649999618530273,19.649999618530273,19.649999618530273,-0.06882320498218242,-1.3999996185302734,10.11963329088091,9.297362314241091,8.95954004927311,9.228715640855235,8.560265622660243,9.530366327649363,10.352637304289182,10.690459569257163,10.421283977675039,11.08973399587003,4.105028349541151,10.478933671902706,11.916507072448235
1990-03-15,336.8699951171875,338.9100036621094,336.8699951171875,338.07000732421875,144410000,338.07000732421875,0.003555911539258716,0.003562241293154648,18.809999465942383,18.809999465942383,18.809999465942383,18.809999465942383,-0.043688703981331845,-0.8400001525878906,10.04798871499827,9.40015058384303,9.137604348549107,9.512886960903414,8.823853978464104,8.762010750944112,9.409848882099352,9.672395117393275,9.29711250503897,9.986145487478279,5.644834570214073,8.22978082354263,11.42000480445162
1990-03-16,338.07000732421875,341.9100036621094,338.07000732421875,341.9100036621094,222520000,341.9100036621094,0.01129455894932807,0.01135858329546507,17.6200008392334,17.6200008392334,17.6200008392334,17.6200008392334,-0.06535394678309725,-1.1899986267089844,10.081904168926245,9.626896182676463,9.445261934917882,9.804847513974156,9.094667381204587,7.538096670307153,7.993104656556936,8.174738904315516,7.815153325259242,8.525333458028811,17.92955648884863,10.393422317884493,12.004266513333556
1990-03-19,341.9100036621094,343.760009765625,339.1199951171875,343.5299987792969,142300000,343.5299987792969,0.004726885293452554,0.0047380746390458086,18.290000915527344,18.290000915527344,18.290000915527344,18.290000915527344,0.037319844321319184,0.6700000762939453,10.293852486176064,9.410954581705111,9.04685440102745,9.228196319854035,8.559783916875094,7.99614842935128,8.879046333822233,9.243146514499895,9.061804595673308,9.73021699865225,7.503697777442417,10.810766454775944,12.068148239596136
1990-03-20,343.5299987792969,344.489990234375,340.8699951171875,341.57000732421875,177320000,341.57000732421875,-0.005721783053358465,-0.0057054448288148905,19.059999465942383,19.059999465942383,19.059999465942383,19.059999465942383,0.04123735774730086,0.7699985504150391,10.541872470017212,9.670238704914606,9.311710534591617,9.499983185365966,8.811884843165716,8.51812699592517,9.389760761027777,9.748288931350766,9.560016280576416,10.248114622776667,9.083049009030189,10.089516049821944,11.867828708702254
1990-03-21,341.57000732421875,342.3399963378906,339.55999755859375,339.739990234375,130990000,339.739990234375,-0.00537206703983184,-0.005357663291867119,20.100000381469727,20.100000381469727,20.100000381469727,20.100000381469727,0.05312796383737961,1.0400009155273438,11.177131252614563,10.010788418966959,9.52206030196213,9.64135692172394,8.943018663123793,8.922869128855163,10.089211962502768,10.577940079507597,10.458643459745787,11.156981718345934,8.52789204825718,10.62887910961701,11.802974407632332
1990-03-22,339.739990234375,339.7699890136719,333.6199951171875,335.69000244140625,175930000,335.69000244140625,-0.011992468133292356,-0.011920845085604441,22.739999771118164,22.739999771118164,22.739999771118164,22.739999771118164,0.12340564421360245,2.6399993896484375,10.438058694285838,9.509504972496634,9.125546128396815,9.278035362753116,8.606013041511524,12.301941076832327,13.23049479862153,13.61445364272135,13.461964408365048,14.13398672960664,19.037452971935146,13.38227046481891,11.502215488626739
1990-03-23,335.69000244140625,337.5799865722656,335.69000244140625,337.2200012207031,132070000,337.2200012207031,0.00454741765627098,0.004557772850455778,20.459999084472656,20.459999084472656,20.459999084472656,20.459999084472656,-0.10565376248092839,-2.280000686645508,10.464071399951058,9.552870422345695,9.176684255965837,9.33553320643379,8.659346228250733,9.995927684521599,10.907128662126961,11.28331482850682,11.124465878038865,11.800652856221923,7.218801735622328,11.189887547059914,11.600022591822528
1990-03-26,337.2200012207031,339.739990234375,337.2200012207031,337.6300048828125,116110000,337.6300048828125,0.0012150958252865607,0.0012158343533159427,19.59000015258789,19.59000015258789,19.59000015258789,19.59000015258789,-0.04345247603077729,-0.8699989318847656,10.495165624645868,9.619851955619229,9.25959427880294,9.302017085650862,8.628257731464366,9.094834527942023,9.970148196968662,10.330405873784951,10.287983066937029,10.961742421123525,1.9289048236926172,10.709650881918636,11.426471962643896
1990-03-27,337.6300048828125,341.5,337.0299987792969,341.5,131610000,341.5,0.011397043215822578,0.011462236949381116,21.010000228881836,21.010000228881836,21.010000228881836,21.010000228881836,0.06997928600533632,1.4200000762939453,10.509309470179625,9.709217671616434,9.381894712701227,9.413994661115991,8.73212459951689,10.500690758702211,11.300782557265402,11.628105516180609,11.596005567765845,12.277875629364946,18.09224521831343,12.793050205498641,11.951409651466504
1990-03-28,341.5,342.5799865722656,340.6000061035156,342,142300000,342,0.0014630580517600578,0.0014641288433382138,19.770000457763672,19.770000457763672,19.770000457763672,19.770000457763672,-0.06083286541387123,-1.239999771118164,10.639802647474204,9.883088747685722,9.574774582546143,9.606923303862343,8.91107912497836,9.130197810289468,9.88691171007795,10.19522587521753,10.163077153901328,10.858921332785313,2.3225326551646672,12.25544681314902,11.005256094373712
1990-03-29,342,342.07000732421875,339.7699890136719,340.7900085449219,132190000,340.7900085449219,-0.0035442601870920853,-0.0035379867107547514,18.459999084472656,18.459999084472656,18.459999084472656,18.459999084472656,-0.06855948085747743,-1.3100013732910156,10.675099337365888,9.866171145789375,9.53532938693075,9.548879468046378,8.857239493151035,7.784899747106769,8.593827938683281,8.924669697541907,8.911119616426278,9.602759591321622,5.62633862205175,9.16745279323511,10.949281117725555
